date,code,score,turnover_score,lowvol_score,reversal_score,entry_price,exit_price,net_return
2024-09-26,601158,73.90402711414664,100.0,59.15097768688671,60.67061641245432,4.4212,4.9242,0.11097001718990322
2024-11-11,600900,73.76804518925421,100.0,59.71704785006467,59.55692813910528,26.4062,26.3485,-0.004985092894850338
2024-09-26,600167,73.61392655242601,100.0,63.51715644987487,54.609739316566014,5.0716,5.715,0.1240633172963167
2024-11-11,600941,72.64950773230262,100.0,54.54787303572881,61.85917389932516,97.7793,99.3317,0.013076571012473923
2024-10-29,600900,72.56879916812349,100.0,59.78812960331473,55.47651268987777,26.6272,26.8867,0.00694567359692355
2024-11-06,600900,72.49711833483826,100.0,59.548798301744924,55.51679643075847,26.4254,26.4062,-0.00352657367532758
2024-11-01,600900,72.34778298654366,100.0,59.37158695189796,55.22575851126458,26.8867,26.4254,-0.019957181803642744
2024-11-14,600900,72.00458275935614,100.0,58.872310434585565,54.66424702417067,26.3485,26.3005,-0.004621735582670809
2024-12-26,601006,71.8203605121235,100.0,61.39971640573875,51.101532567049816,6.5289,6.5482,0.0001560875492042195
2024-11-19,600900,71.71296809560101,100.0,58.78639744653037,53.792429964384596,26.3005,26.1948,-0.006818935001235673
2024-10-16,600900,71.5000345086069,100.0,58.625026858718314,53.27091702685165,27.5881,26.8674,-0.028923582269166807
2024-10-24,600900,71.19086922120155,100.0,59.04770995206467,51.74723579326305,26.9059,26.6272,-0.01315832289572178
2024-11-27,600900,71.01265370588132,100.0,58.55136667524116,51.732251231823085,26.3197,26.5311,0.005232006443842353
2024-12-02,600900,71.00026189415271,100.0,58.66419010211143,51.55931786137905,26.5311,27.1941,0.022189540576907866
2024-10-08,600900,70.93761033970546,100.0,59.121775757163306,50.81662941566101,28.0782,28.0686,-0.003141902258691759
2024-11-06,600941,70.93496154465964,100.0,54.52033727024223,56.17614500024958,97.9614,97.7793,-0.004658895442490525
2024-11-22,600900,70.85074360827755,100.0,58.26664658900466,51.52472434041973,26.1948,26.3197,0.001968121917327112
2024-12-13,601006,70.68484038740054,100.0,60.61283995617078,48.234488009135895,6.6448,6.6255,-0.00570452684806169
